34,34,35,46,34,35,45,46,34,34,46,35,33,34,33,45
46,33,34,33,45,46,33,45,35,35,33,46,33,46,45,33
35,45,35,46,34,46,45,46,33,34,33,35,33,35,35,33
34,46,46,45,35,66,6,33,34,45,46,45,45,33,45,46
34,46,46,34,72,61,79,45,34,45,34,35,45,35,35,33
46,45,46,45,94,105,60,73,5,73,5,68,46,34,33,45
33,34,33,45,45,94,99,78,78,78,101,90,33,35,35,34
45,35,45,33,46,34,26,102,78,107,28,45,45,33,34,35
45,45,35,34,46,45,33,88,95,93,45,35,45,46,45,46
45,33,45,46,33,46,45,46,33,34,35,34,46,33,34,35
33,35,33,45,45,35,35,45,45,34,33,46,45,45,46,35
34,46,35,35,33,34,33,46,35,35,35,45,45,35,33,45
