35,33,45,33,35,45,33,45,46,45,35,33,45,34,34,46
45,46,46,45,33,35,33,35,34,45,35,33,33,34,46,46
33,45,46,35,34,45,34,35,33,46,33,35,46,35,34,45
45,45,34,69,74,46,45,46,45,72,68,45,34,35,34,33
34,45,45,80,57,5,73,67,67,55,85,46,46,34,33,35
45,46,34,15,-1,101,27,92,27,99,60,73,68,34,46,45
35,33,34,15,-1,82,33,66,6,80,78,78,79,46,33,34
33,35,34,26,99,63,70,55,50,55,78,78,85,45,35,34
35,35,46,35,91,27,92,27,92,89,92,27,96,46,45,34
34,34,45,33,46,33,35,33,46,33,34,34,46,35,35,45
46,35,33,46,46,45,45,45,45,45,45,35,35,45,46,34
45,33,46,46,46,33,45,45,45,34,45,33,34,33,35,34
