16,16,16,32,15,16,32,32,32,15,15,16,16,16,32,15
16,15,32,15,32,16,32,32,15,15,32,32,32,32,32,32
15,32,15,15,15,15,32,32,32,16,16,16,32,15,16,16
15,15,32,15,32,32,32,15,32,32,16,15,16,15,16,16
15,16,32,15,15,16,16,32,32,16,15,16,16,16,16,15
16,16,15,32,16,32,15,32,15,16,32,15,32,32,32,15
15,16,16,32,32,32,16,16,16,16,32,16,32,16,32,16
16,16,32,16,16,15,32,32,16,15,16,16,16,32,15,15
32,32,16,32,16,16,16,16,15,32,15,15,15,32,32,32
15,16,16,32,32,15,32,16,15,16,16,16,15,32,16,16
15,15,16,15,32,32,32,15,15,15,15,32,16,32,32,15
16,16,16,32,16,15,16,32,15,15,15,32,16,15,16,15
