95,95,95,122,95,96,96,95,122,95,94,122,96,96,122,94
96,122,94,96,108,108,96,96,122,108,108,95,96,122,108,94
122,96,96,95,95,122,95,122,94,94,108,95,95,96,122,122
96,95,122,122,108,95,96,95,122,94,95,95,122,95,122,122
94,108,122,96,96,108,96,108,96,95,94,122,95,122,94,96
95,108,108,108,95,95,94,96,108,95,122,96,94,95,96,96
108,96,108,95,122,94,95,96,122,96,95,108,108,122,95,122
95,108,96,95,96,96,96,122,96,94,96,122,108,108,96,96
96,108,94,94,95,108,108,94,122,95,94,96,94,94,122,94
94,96,95,96,122,108,122,108,108,122,122,108,94,95,94,108
95,94,94,108,95,108,94,122,108,122,95,108,95,122,108,95
95,94,122,94,122,95,95,108,108,94,108,94,122,108,108,108
