-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,109,136,138,136,136,137,136,138,136,136,136,137,136,110,-1
-1,97,21,21,15,21,21,18,15,15,15,21,15,21,107,-1
-1,111,15,15,18,21,21,21,21,15,15,18,21,18,107,-1
-1,125,21,18,21,18,18,18,21,18,18,15,21,21,121,-1
-1,97,18,15,15,18,15,21,18,21,21,15,15,18,93,-1
-1,97,18,18,21,21,21,18,18,15,15,18,21,21,93,-1
-1,111,21,21,18,15,21,18,21,15,18,21,21,18,107,-1
-1,125,21,15,15,15,15,15,21,21,21,18,21,18,93,-1
-1,97,21,15,18,21,21,21,21,15,15,15,18,15,121,-1
-1,123,80,81,82,80,80,81,80,82,80,81,82,80,124,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
