18,82,45,128,18,58,109,128,128,85,109,79,79,122,79,115
112,58,45,115,79,125,115,54,55,119,79,88,112,106,58,128
106,45,88,106,88,79,106,79,85,18,128,85,106,79,18,115
58,122,79,122,82,18,88,119,18,88,79,79,112,82,85,79
109,109,106,85,85,109,79,18,112,88,122,18,79,122,85,58
45,103,109,88,79,82,79,79,82,82,85,85,79,115,77,125
119,116,79,112,82,115,18,82,88,106,88,45,79,79,90,109
58,88,82,79,18,85,125,79,82,109,85,119,88,79,112,119
18,115,119,79,88,88,82,88,109,85,82,85,119,79,128,85
128,112,18,128,18,79,82,18,45,79,88,79,79,82,122,85
112,45,79,112,58,58,122,52,53,58,58,115,82,119,125,45
112,125,85,115,58,128,18,122,45,115,85,119,85,128,109,82
