-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,96,97,98,99,-1,-1,-1,-1,27,27,13,-1,2,-1
-1,-1,108,109,110,111,-1,-1,-1,-1,76,77,-1,-1,6,-1
-1,-1,120,121,122,123,-1,-1,-1,-1,88,89,82,-1,5,-1
-1,-1,-1,133,134,-1,-1,-1,-1,-1,-1,6,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,39,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,26,-1,-1
-1,39,39,-1,-1,-1,-1,-1,-1,-1,-1,51,26,51,-1,-1
-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,51,26,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
