90,111,112,113,111,112,113,111,112,113,111,112,113,112,113,91
81,12,12,12,12,12,12,12,12,12,12,12,12,12,12,77
92,12,12,12,12,12,12,12,12,12,12,12,12,12,12,88
81,12,12,12,12,12,12,12,12,12,12,12,12,12,12,99
92,12,12,12,12,12,12,12,12,12,12,12,12,12,12,77
103,12,12,12,12,12,12,12,12,12,12,12,12,12,12,88
92,12,12,12,12,12,12,12,12,12,12,12,12,12,12,99
103,12,12,12,12,12,12,12,12,12,12,12,12,12,12,77
81,12,12,12,12,12,12,12,12,66,67,68,69,70,12,88
92,12,12,12,12,12,12,12,12,110,111,112,113,114,12,99
103,12,12,12,12,12,12,12,12,12,12,12,12,12,12,99
101,67,68,67,68,69,67,68,69,68,67,68,69,68,69,102
