125,88,88,79,85,-1,80,112,109,45,18,106,122,79,119,128
88,-1,-1,-1,-1,-1,89,54,55,87,-1,-1,-1,-1,-1,58
128,-1,-1,-1,-1,-1,19,85,18,84,-1,-1,-1,-1,-1,-1
82,-1,-1,-1,-1,-1,86,18,106,81,-1,-1,-1,-1,-1,-1
98,101,95,101,98,101,99,88,45,30,98,95,101,92,98,-1
106,103,88,45,58,82,85,79,125,122,106,112,122,115,77,79
112,116,112,18,18,125,125,115,109,128,106,79,115,18,90,122
5,72,72,66,72,5,70,88,122,65,66,69,66,72,72,-1
-1,-1,-1,-1,-1,-1,89,106,85,78,-1,-1,-1,-1,-1,-1
85,-1,-1,-1,-1,-1,89,112,112,81,-1,-1,-1,-1,115,-1
112,-1,-1,-1,-1,-1,89,52,53,87,-1,-1,-1,-1,-1,-1
112,45,128,79,119,112,83,119,85,84,-1,-1,-1,-1,-1,-1
