-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,36,-1,-1,-1,-1,-1,49,-1,-1,54,-1,-1
-1,-1,35,-1,-1,51,-1,-1,-1,-1,37,38,52,-1,-1,-1
-1,-1,-1,3,4,5,34,-1,-1,-1,39,29,37,-1,-1,-1
-1,-1,-1,13,14,15,-1,-1,-1,59,-1,51,-1,-1,-1,-1
-1,-1,-1,-1,24,25,-1,-1,-1,-1,0,1,2,-1,-1,-1
-1,-1,-1,-1,40,51,-1,-1,-1,-1,10,11,12,54,-1,-1
-1,-1,41,32,55,-1,54,-1,-1,51,20,21,-1,42,-1,-1
-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,31,41,33,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
