-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,15,-1,4,-1,9,-1,-1,-1,39,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,-1,-1,3,-1,-1,32,-1,-1,-1,-1
-1,-1,-1,5,-1,-1,-1,16,2,-1,14,19,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,-1,-1,-1,17,-1,-1,-1,39,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,-1,-1,28,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,27,-1,-1
-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,2,7,-1,-1
-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,1,9,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
