128,45,109,45,125,106,88,18,122,119,115,128,106,112,85,128
82,18,85,88,109,106,18,54,55,128,85,85,58,128,58,109
85,122,119,112,122,18,82,122,109,112,88,79,119,85,115,88
85,128,115,71,66,72,75,69,72,75,72,66,73,128,18,109
106,79,119,81,104,98,95,95,92,101,31,111,80,125,112,88
112,103,88,17,123,66,5,69,67,18,82,84,83,112,77,88
18,116,115,17,-1,-1,-1,-1,89,18,18,87,80,88,90,18
85,58,112,87,-1,-1,-1,-1,56,5,5,121,19,112,119,106
125,106,122,91,92,92,31,92,92,95,101,31,96,18,106,58
109,122,122,18,88,88,115,45,128,122,88,115,58,88,112,82
109,79,128,109,109,119,112,52,53,115,122,106,125,115,122,115
18,18,128,112,115,82,128,112,88,115,58,109,58,88,115,79
