35,34,34,45,46,33,34,34,46,33,35,46,45,33,33,33
46,33,33,46,33,46,33,33,35,45,45,33,35,34,35,45
45,34,46,33,45,35,46,33,34,34,35,46,45,33,34,45
46,35,34,46,46,34,45,34,33,45,46,45,46,45,45,34
46,33,34,33,46,34,45,35,45,46,33,46,34,45,45,45
45,33,33,35,45,35,46,33,46,34,34,35,34,33,35,46
35,34,46,34,35,45,33,45,46,45,34,46,35,34,45,45
34,45,45,34,33,34,33,33,46,45,33,46,34,46,34,33
46,46,33,45,35,33,35,45,34,33,45,46,45,33,35,35
33,34,33,34,33,45,46,33,35,33,46,33,33,35,45,46
45,33,35,33,45,46,33,45,46,35,34,45,35,33,35,45
35,33,34,33,35,33,45,33,35,33,35,35,34,34,45,46
