24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,4,6,5,6,7,6,14,15,5,6,7,7,6,8,24
24,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,24
24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,24
24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,24
24,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,24
24,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,24
24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,24
24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,24
24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,24
24,40,43,43,41,41,42,33,34,43,42,43,43,42,44,24
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
